UTM10,ACCI GENT,ACCI NISU,Aecau,AEGO FUNE,AGAP FISH,AIX SPON,Alarv,Alruf,AMAN AMAN,Ancam,ANTH SPIN,Antri,APUS APUS,APUS PALL,AQUI CHRY,ARAT ACUT,ARAT ERYT,ARAT MITR,ASIO OTUS,ATHE NOCT,BUBO BUBO,BUBU IBIS,BURH OEDI,BUTE BUTE,CALA BRAC,CALA RUFE,CAPR EURO,CAPR RUFI,Caina,Cacar,Cachl,CARD SPIN,CERC GALA,Cebra,CERT FAMI,CETT CETT,CHER DUPO,CICO CICO,CIRC AERU,CIRC CYAN,CIRC GALL,CIRC PYGA,Cijun,CLAM GLAN,COCC COCC,COLU LIVI,COLU OENA,Colpa,CORA GARR,CORV CORA,CORV CORO,CORV MONE,Cocot,CREX CREX,Cucan,CYAN PATA,Demaj,DEND MEDI,DEND MINO,DRYO MART,ELAN CAER,Emcia,Emcir,Emcit,Emhor,Errub,ESTR ASTR,ESTR TROG,EUPL AFER,FALC NAUM,FALC PERE,FALC SUBB,FALC TINN,FICE HYPO,Frcoe,Gacri,Gathe,Gagla,GYPA BARB,GYPS FULV,HIER FASC,HIER PENN,Hipol,HIRU DAUR,HIRU RUST,JYNX TORQ,Lacol,Lamer,LANI MINO,Lasen,LEIO LUTE,LONC MALA,Locur,Luarb,Lumeg,Mecal,MERO APIA,Mical,MILV MIGR,MILV MILV,MONT NIVA,MONT SAXA,MONT SOLI,MOTA ALBA,MOTA FLAV,MUSC STRI,MYIO MONA,NEOP PERC,Oehis,OENA LEUC,Oeoen,ORIO ORIO,OTUS SCOP,PANU BIHA,Paate,Pacae,Pacri,Pamaj,PARU PALU,Padom,PASS HISP,Pamon,PERD PERD,PERN APIV,PETR PETR,PHAS COLC,Phoch,PHOE PHOE,Phbon,Phita,Pipic,Pivir,POIC SENE,PRUN COLL,Prmod,PSIT KRAM,PTER ALCH,PTER ORIE,PTYO RUPE,PYRR GRAC,PYRR PYRO,Pyula,QUEL QUEL,Reign,Rereg,REMI PEND,RIPA RIPA,SAXI RUBE,SCOL RUST,Secit,Seser,Sieur,Stdec,STRE ROSE,STRE TURT,STRI ALUC,STUR SP,STUR UNIC,Stvul,Syatr,SYLV BORI,Sycan,SYLV COMM,SYLV CONS,Syhor,Symel,Syund,TETR TETA,TETR UROG,THRE AETH,TICH MURA,Trtro,Tumer,TURD PHIL,Tutor,Tuvis,TYTO ALBA,Upepo
CH50,3,20,715.30,5.656854249,0,0,69.76,11.34,0,1.12,0,293.04,20,0,1.414213562,0,0,0,20,0,0,0,0,5.196152423,0,0,20,0,238.32,150.43,0.00,0,0,183.99,35.96961681,3,0,0,0,0,3.464101615,0,0.00,0,0,20,0,1170.59,0,20,20,0,0.82,0,138.74,0,343.31,0,0,20,0,3171.00,66.36,23.21,9.91,5190.41,0,0,0,0,2.635025498,0,8.660254038,3,1869.52,0.00,0.00,1283.61,3,12.29725579,0,0,0.00,0,316.0696126,20,270.97,0.09,0,2.97,0,0,1375.88,157.23,1487.27,0.00,0,83.69,0,0,0,0,14.14213562,316.0696126,0,0,0,0,0.00,0,10.74,20,20,0,4021.83,2417.45,1509.01,2574.98,0,1472.88,0,5.50,20,2.236067977,0,0,677.94,1.414213562,944.25,744.57,18.13,82.45,0,0,1333.56,0,0,0,316.0696126,0,0,469.00,0,623.91,740.15,0,0,0,3,695.04,2401.57,0.00,0.00,0,0,316.0696126,0,20,10.08,2268.62,20,640.99,0,0,10.53,0.00,0.00,0,20,0,0,1274.18,3358.19,20,98.41,919.17,0,0.00
CH51,0,5.840580155,1377.34,3.482017295,0,0,49.08,11.05,0,1.25,0,82.69,590.7866144,0,3,0,0,0,0,0,0,0,0,4.981287692,0,0,73.39730808,0,241.66,364.35,0.00,0,0,771.05,0,0,0,0,0,0,0,0,0.00,0,0,20,0,843.03,0,3,6.32455532,3,0.74,0,115.68,0,557.24,0,0,6.32455532,0,3008.50,132.82,0.00,5.89,5120.90,0,0,0,0,2.635025498,0,10.12173988,0,1938.17,0.00,0.00,1257.31,1,0,0,0,33.59,0,20,3,166.86,0.00,0,9.66,0,0,569.06,85.13,2488.81,0.00,0,54.92,0,2.704163457,0,6.32455532,0,20,0,6.32455532,0,0,0.00,0,8.96,20,6.32455532,0,3032.34,3771.94,1138.96,2908.09,0,1963.76,0,9.49,11.57271299,0,0,0,1109.56,0,993.36,913.28,168.18,170.67,0,34.99659847,828.52,0,0,0,20,16.45605217,3,254.32,0,746.82,1178.18,0,0,3,0,346.51,2756.41,0.00,0.00,0,0,3,0,20,61.31,2673.09,0,591.09,20,0,24.54,0.00,0.00,0,19,0,0,1993.28,3665.84,20,99.60,509.48,0,0.00
CH52,4.705080365,5.840580155,136.35,0,0,0,217.40,11.83,0,2.62,48.95519325,170.50,590.7866144,0,2.247226522,0,0,0,5.449031295,0,0,0,0,4.981287692,0,0,0,0,237.97,19.55,0.00,0,0,0.00,35.96961681,0,0,0,0,0,1,0,0.00,0,0,0,0,367.85,0,20,20,20,0.81,0,25.25,0,97.51,0,0,3,0,2057.42,0.00,143.33,68.37,2625.78,0,0,0,0,0,0,10.12173988,0,1137.43,0.00,0.00,499.55,2.093504511,0,0,0,30.40,0,531.2865308,0,37.34,0.82,0,0.62,0,0,136.22,56.99,462.15,0.00,0,33.29,0,2.704163457,0,7.108617267,0,20,0,0,0,0,0.00,0,605.32,59.38087577,20,0,1731.80,1432.71,393.82,438.65,3,0.00,0,2.35,11.57271299,0,0,0,1366.09,0,392.52,300.61,10.97,0.00,0,34.99659847,1253.55,0,0,0,20,16.45605217,49.56767943,174.86,0,196.56,1289.46,0,0,30.54178746,0,485.17,864.33,0.00,0.00,0,0,37.83230363,0,0,0.00,708.24,56.73598759,201.20,25.87805688,0,15.63,0.00,0.00,0,7,0,0,1124.22,1613.48,316.0696126,75.68,287.71,0,0.00
CH53,0,0,0.00,0,0,0,9.44,0.00,0,0.00,20,0.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.84,0.00,0.00,0,0,0.00,0,0,0,0,0,0,0,0,0.00,0,0,0,0,3.78,0,3,0,0,0.00,0,0.00,0,0.00,0,0,0,0,37.65,0.00,0.00,0.00,33.31,0,0,0,0,0,0,0,0,3.04,0.00,0.00,0.00,0,0,0,0,0.00,0,0,0,0.00,0.00,0,0.00,0,0,0.00,0.00,0.00,0.00,0,0.00,0,0,0,0,0,0,0,0,0,0,0.00,0,112.51,0,0,0,119.86,0.00,0.00,0.00,0,0.00,0,0.00,0,0,0,0,181.61,0,0.00,0.00,2.75,0.00,0,3,168.06,0,0,0,0,20,0,1.15,0,0.00,14.75,0,0,0,0,176.21,47.45,0.00,0.00,0,0,0,0,0,0.00,0.00,0,0.00,0,0,0.37,0.00,0.00,0,0,0,0,39.10,0.00,0,19.95,10.67,0,0.00
CH60,3,3,91.89,3.482017295,0,0,1437.36,5.47,0,3.75,20,315.71,316.0696126,0,3,0,0,0,0,0,0,0,0,3,0,0,73.39730808,0,587.53,16.05,0.00,6.32455532,0,402.37,0,0,0,0,0,0,3,0,0.00,0,0,3,0,827.55,0,3,3,0,2.25,0,89.66,0,507.28,0,0,20,0,1610.88,12.83,1027.33,12.23,3361.48,0,0,0,0,3,0,3,0,1553.78,0.00,0.00,536.62,0,0,0,0,0.00,0,20,16.38452182,406.18,0.00,0,0.00,0,0,2720.13,263.36,0.00,0.00,0,23.26,0,0,0,3,0,20,0,0,0,0,0.00,0,408.17,0,3,0,4748.99,241.20,2990.33,254.41,0,188.80,0,2.20,11.57271299,2.926150761,0,0,1088.33,0,310.40,433.59,1.50,4.92,0,34.99659847,3185.63,0,0,0,20,0,3,144.22,0,1401.07,3209.93,0,0,30.54178746,6.925205954,2380.88,1481.93,0.00,0.00,0,0,6.32455532,0,0,0.00,454.33,20,56.34,0,0,4.13,0.00,0.00,0,11.40175425,0,0,966.56,1260.86,20,375.97,1466.50,0,0.00
CH61,3,5.840580155,176.91,0,0,0,322.97,2.81,0,1.97,6.32455532,63.59,590.7866144,0,2.828427125,0,0,0,0,0,0,0,0,3,0,0,6.32455532,0,159.70,30.10,0.00,0,0,65.49,0,69.67297166,0,0,0,0,0,0,0.00,0,0,20,0,523.14,0,3,20,0,0.00,0,43.91,0,332.77,0,0,6.014896852,0,1536.40,4.63,16.94,25.96,3325.28,0,0,0,0,2,0,3,0,1584.37,0.00,0.00,438.53,1.414213562,0,0,0,0.00,0,99.94998749,0,44.21,0.05,0,1.06,0,0,2315.04,61.09,362.97,0.00,0,17.07,0,0,0,0,0,20,0,0,0,0,0.00,0,203.84,0,20.09302478,0,3852.53,1128.90,2214.81,621.89,0,138.49,0,10.48,11.57271299,2.926150761,0,0,1042.21,0,321.77,420.25,34.78,5.45,0,34.99659847,1764.70,0,0,0,20,3,6.32455532,201.31,0,969.26,4308.03,0,0,30.54178746,6.925205954,1926.37,1182.28,0.00,0.00,0,0,6.32455532,0,0,0.00,754.26,56.73598759,145.49,0,0,3.86,0.00,0.00,0,25,0,0,1082.61,1572.44,20,277.21,849.12,0,0.00
CH62,4.705080365,5.840580155,21.05,0,0,0,172.53,0.00,0,0.48,20,35.90,590.7866144,0,2.247226522,0,0,0,0,0,0,0,0,4.981287692,0,0,0,0,190.15,0.00,0.00,0,0,0.00,3,0,0,0,0,0,0,0,0.00,0,0,0,0,139.25,0,3,20,0,0.85,0,1.68,0,84.99,0,0,3,0,677.06,0.00,0.00,14.66,1498.82,0,0,0,0,0,0,3,0,739.49,0.00,0.00,219.72,2,12.29725579,0,0,0.00,0,0,0,8.76,16.63,0,0.00,0,0,830.60,29.13,15.47,0.00,0,0.00,0,0,0,0,0,0,0,0,0,0,0.00,0,695.41,0,0,0,1637.99,455.21,584.10,131.46,0,0.00,0,0.00,6.32455532,0,0,0,1052.12,0,92.90,85.22,9.36,0.00,0,20,1789.08,0,0,0,20,20,20,165.09,0,310.23,1662.69,0,0,30.54178746,6.925205954,1290.31,523.90,0.00,0.00,0,0,3,0,0,0.00,123.90,20,31.91,0,0,7.76,0.00,0.00,0,1,0,2.814249456,750.61,405.36,20,195.27,269.47,0,0.00
CH63,0,0,0.00,0,0,0,0.00,0.00,0,0.00,20,1.44,0,0,2.247226522,0,0,0,0,0,0,0,0,0,0,0,0,0,27.70,0.00,0.00,0,0,0.00,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0,0,0,0,0.00,0,0.00,0,0.00,0,0,0,0,20.79,0.00,0.00,0.00,0.00,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,2.093504511,0,0,0,0.00,0,0,0,0.00,0.00,0,0.00,0,0,0.00,0.00,0.00,0.00,0,0.00,0,0,0,0,0,0,0,0,0,0,0.00,0,108.65,0,0,0,10.79,0.00,0.00,0.00,0,0.00,0,0.00,0,0,0,0,66.01,0,0.00,0.00,1.65,0.00,0,3,112.43,0,0,0,65.4927168,3,0,0.00,0,0.00,9.78,0,0,0,0,26.58,6.78,0.00,0.00,0,0,0,0,0,0.00,0.00,0,0.00,0,0,0.00,0.00,0.00,0,0,0,0,12.95,0.00,0,8.77,0.00,0,0.00
CH70,3,3,82.03,0,0,0,217.14,2.69,0,0.69,0,129.46,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,91.25,17.38,0.00,1,0,143.86,1,0,0,0,0,0,0,0,0.00,0,0,0,0,207.25,0,3,20,0,0.00,0,21.71,0,112.31,0,0,3,0,395.11,28.50,107.80,2.50,833.96,0,0,0,0,0,0,3,0,427.25,0.00,0.00,116.64,0,0,0,0,0.00,0,20,3,105.40,0.00,0,0.00,0,0,548.52,52.30,12.98,0.00,0,8.60,0,0,0,0,0,3,0,0,0,0,0.00,0,8.46,0,3,0,1228.39,144.19,808.17,151.01,0,500.86,0,0.00,0,0,3,0,263.72,0,117.36,133.25,0.00,2.34,0,0,706.84,0,0,0,99.94998749,0,0,53.02,0,388.15,898.88,0,0,3,0,425.02,317.18,0.00,0.00,0,0,20,0,0,11.27,216.83,20,37.46,0,0,1.28,0.00,0.00,0,8.215234361,0,0,289.54,384.30,20,63.13,319.09,0,0.00
CH71,0,0,0.00,3,0,0,72.56,0.00,0,0.00,20,1.90,0,0,2.247226522,0,0,0,0,0,0,0,0,0,0,0,0,0,25.56,0.00,0.00,0,0,0.00,0,0,0,0,0,0,0,0,0.00,0,0,0,0,49.14,0,3,0,0,0.00,0,0.57,0,18.47,0,0,0,0,47.95,0.00,0.00,1.26,114.70,0,0,0,0,0,0,0,0,120.69,0.00,0.00,0.00,2,0,0,0,0.00,0,0,0,0.00,0.98,0,0.00,0,0,362.43,7.37,0.00,0.00,0,0.00,0,0,0,0,0,0,0,0,0,0,0.00,0,111.12,0,0,0,355.53,0.00,252.09,0.00,0,0.00,0,0.00,0,0,0,0,164.79,0,0.00,0.00,2.10,0.00,0,20,265.88,0,0,0,20,20,20,4.75,0,53.23,414.82,0,0,0,6.925205954,463.73,59.56,0.00,0.00,0,0,0,0,0,0.00,0.00,0,0.00,0,0,0.00,0.00,0.00,0,8.215234361,0,0,62.06,0.00,3,69.76,115.23,0,0.00
CH72,0,0,0.00,0,0,0,0.00,0.00,0,0.00,20,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.39,0.00,0.00,0,0,0.00,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0,3,0,0,0.00,0,0.00,0,0.00,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0.00,0,0,0,0.00,0.00,0,0.00,0,0,0.00,0.00,0.00,0.00,0,0.00,0,0,0,0,0,0,0,0,0,0,0.00,0,9.37,0,0,0,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0,0,0,13.49,0,0.00,0.00,0.00,0.00,0,3,0.00,0,0,0,0,0,0,0.00,0,0.00,0.00,0,0,0,0,32.06,0.00,0.00,0.00,0,0,0,0,0,0.00,0.00,0,0.00,0,0,0.00,0.00,0.00,0,0,0,0,2.54,0.00,0,0.00,1.34,0,0.00
CH80,0,3,0.00,0,0,0,231.88,0.00,0,0.00,316.0696126,5.09,0,0,2.247226522,0,0,0,0,0,0,0,0,3,0,0,0,0,62.40,0.00,0.00,20,0,0.00,0,0,0,0,0,0,0,0,0.00,0,0,0,0,32.20,0,3,3,0,1.19,0,0.53,0,39.12,0,0,3,0,35.28,0.00,18.15,11.54,107.95,0,0,0,0,0,0,2.449489743,0,140.05,0.00,0.00,0.00,0,0,0,0,0.00,0,0,0,0.33,0.00,0,0.00,0,0,1058.38,40.03,0.00,0.00,0,1.62,0,0,0,0,0,0,0,0,0,0,0.00,0,291.92,0,0,0,464.73,0.00,240.25,0.00,0,0.00,0,0.00,3,0,0,0,254.66,0,0.00,0.00,0.00,0.00,0,316.0696126,317.73,0,0,0,0,20,20,7.67,0,35.96,199.88,0,0,0,0,876.73,74.37,0.00,0.00,0,0,0,0,0,0.00,0.00,0,0.00,0,0,0.00,0.00,0.00,0,1.414213562,0,0,38.41,0.00,0,106.84,214.69,0,0.00
CH90,0,3,0.00,6,0,0,237.22,0.00,0,0.00,31.60696126,12.54,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,155.42,0.00,0.00,0,0,7.93,0,0,0,0,0,0,0,0,0.00,0,0,0,0,227.20,0,20,20,0,0.80,0,3.86,0,166.43,0,0,3,0,213.54,0.00,0.00,9.16,900.49,0,0,0,0,0,0,6.32455532,0,649.17,0.00,0.00,10.10,0,0,0,0,0.00,0,531.2865308,0,13.74,0.00,0,0.00,0,0,3524.80,52.35,0.00,0.00,0,0.00,0,0,0,3,0,0,0,0,0,0,0.00,0,433.09,0,0,0,1923.57,18.52,1095.55,29.43,0,0.00,0,0.00,20,0,0,0,604.37,0,9.54,37.33,0.00,0.00,0,99.94998749,1295.24,0,0,0,20,20,20,62.86,0,208.81,1605.55,0,0,0,0,1873.89,243.97,0.00,0.00,0,0,6.92820323,0,0,13.13,26.49,0,0.00,0,0,3.15,0.00,0.00,0,6.708203932,0,0,330.31,36.20,0,554.05,677.20,0,0.00
DF06,0,1,326.89,0,0,0,0.00,78.87,0,29.38,0,0.00,192,29,0,0,0,0,3,2,3,0,0,0,0,0,1,4,88.11,1960.74,357.65,0,0,42.13,0,69.67297166,0,0,0,0,0,0,12.08,0,0,20,3.464101615,362.83,0,2,0,0,0.00,0,6.02,0,0.00,0,0,0,0,136.00,239.93,0.00,9.90,229.61,1,0,0,0,1,0,3.464101615,1,0.00,42.67,0.00,51.99,0,0,1,0,149.74,1.414213562,11,16.38452182,0.00,7.93,0,67.57,0,0,0.00,30.18,774.11,0.00,4,60.48,0,0,0,0,14.14213562,8.94427191,0,32.12401964,22.35446761,0,42.58,4.69041576,0.00,2,20,0,161.33,66.98,570.10,1007.64,0,8061.15,0,55.82,0,0,2,0,8.44,0,114.87,0.00,208.02,0.00,0,0,0.00,0,0,0,4.242640687,0,0,0.00,0,156.61,0.00,0,0,0,0,0.00,1901.31,0.00,313.18,0,23.55843798,9,0,47,602.85,21.05,0,144.68,0,0,10.09,1907.19,259.69,0,0,0,0,275.48,1303.91,163.8555342,0.00,1.00,0,118.91
DF07,2.449489743,1.732050808,1119.21,0,0,0,26.69,260.09,0,121.92,0,0.00,20,0,0,0,0,0,6,20,3.464101615,0,0,1,0,0,316.0696126,3,452.88,4852.34,648.32,0,0,480.25,0,69.67297166,0,0,0,0,1,0,13.62,2,0,0,4.242640687,942.86,0,2,0,0,0.00,0,59.64,0,0.00,0,0,0,0,708.49,608.16,0.00,351.19,2083.36,0,0,0,0,2.635025498,1.414213562,4.472135955,0,44.10,92.23,0.00,570.94,0,0,1,0,910.26,0,20,20,0.00,100.01,0,166.71,0,0,0.00,228.12,2980.62,0.00,6.32455532,271.36,0,0,0,5,6.708203932,6.32455532,0,20,0,0,206.44,5.991640267,0.00,20,20,0,657.38,400.72,1673.61,3457.38,0,12996.67,0,224.70,0,0,5,12.281368,4.68,0,765.44,16.13,304.40,112.16,0,0,0.00,0,0,0,65.4927168,0,0,0.00,0,864.73,0.00,0,0,0,0,0.00,5544.33,0.00,10.18,0,20,20,0,10.95445115,2046.77,1328.30,0,671.92,0,1,12.00,5775.04,2012.95,0,0,0,0,1750.26,4018.45,163.8555342,0.00,128.14,3,137.18
DF08,4.705080365,5.840580155,1433.08,0,0,0,1.38,90.81,0,2.76,0,0.00,3162.119542,0,0,6.32455532,0,0,0,20,1,0,0,0,0,0,316.0696126,20,227.16,5307.55,1500.22,0,0,611.09,0,20,0,0,0,0,1,0,96.56,0,0,316.0696126,26.69030188,1401.71,0,2,0,0,0.00,0,80.62,0,0.00,0,0,0,0,381.53,490.19,0.00,7.61,4137.14,0,0,0,0,0,0,2,0,239.31,237.09,0.00,1243.43,0,0,1,0,815.57,0,316.0696126,20,0.00,1.06,0,40.95,0,0,0.00,84.46,4742.67,0.00,20,161.56,0,0,0,7.108617267,20,316.0696126,0,20,1,0,1.68,0,0.00,20,20,0,2204.10,709.10,1825.44,3582.52,0,21433.28,0,2406.52,0,0,3,12.281368,2.66,0,896.03,31.57,1244.64,227.60,0,0,0.00,0,0,0,65.4927168,0,0,0.00,0,1508.09,0.00,0,0,0,0,0.00,5690.65,0.00,100.19,0,20,0,0,20,4815.79,2624.04,20,554.40,0,0,9.45,5552.20,45.46,0,0,0,0,1292.87,4047.44,316.0696126,0.00,82.94,20,76.78
DF09,3,3,360.27,0,0,0,0.00,100.32,0,0.00,0,0.00,316.2119542,0,0,0,0,0,3,6.32455532,0,0,0,1.414213562,0,0,20,20,263.04,5437.52,2447.14,0,0,46.23,0,20,0,0,0,0,2.83541522,0,826.85,6.32455532,0,316.0696126,1,1359.92,0,6.184859059,0,0,0.00,0,36.08,0,0.00,0,0,0,0,3.82,1180.70,0.00,0.82,1972.04,0,0,0,0,0,0,1,0,4.67,891.91,0.00,558.54,0,0,0,0,1058.53,0,316.2119542,20,0.00,0.36,0,43.21,0,0,0.00,66.50,5027.36,0.00,99.94998749,273.51,0,0,0,0,3,31.60696126,0,20,3,0,0.04,0,0.00,1,20.09302478,0,29.52,890.96,93.70,3279.06,0,32044.35,0,6802.49,0,0,20,3,0.00,0,296.81,0.00,2344.43,39.96,0,0,0.00,0,0,0,3,0,0,0.00,0,257.26,0.00,6.32455532,68.05562138,0,0,0.00,5709.55,0.00,1372.02,0,20,6.32455532,0,99.99499987,8671.89,2476.10,0,574.46,0,0,4.81,5550.87,0.00,0,0,0,0,894.28,3904.54,6.32455532,0.00,93.32,3,239.78
DF16,0,0,24.20,0,0,0,0.00,0.00,0,0.32,0,0.00,27.5680975,37.46112383,0,0,0,0,0,3,0,0,0,0,0,0,2,0,22.12,565.28,201.36,0,0,44.63,0,6.32455532,0,0,0,0,0,0,75.14,0,0,15.49193338,0,96.96,0,0,0,0,0.00,0,0.00,0,0.00,0,0,0,0,6.37,21.29,0.00,0.00,64.88,0,0,0,0,0,0,1.414213562,0,0.00,8.19,0.00,0.00,0,0,0,0,28.44,0,20,1.414213562,0.00,0.45,0,3.88,0,0,0.00,0.00,200.25,0.00,3,4.77,0,0,0,0,4.898979486,5.656854249,5,7.745966692,6.32455532,0,0.48,0,0.00,4,8,0,139.14,10.73,78.71,304.94,0,3350.49,0,722.58,0,0,0,0,2.09,0,12.67,0.00,213.93,5.43,0,0,0.00,0,0,0,2,0,0,0.00,0,47.54,0.00,6,0,0,0,0.00,570.89,0.00,522.12,0,3,0,0,6.708203932,864.74,39.06,0,5.37,0,0,2.28,419.74,17.08,0,0,0,0,87.23,351.13,0,0.00,0.00,0,20.73
DF17,1.414213562,1.732050808,2375.83,0,0,0,8.06,51.17,0,16.88,0,0.00,999.9499987,20,0,6.32455532,0,0,2,1,3,0,0,1,0,0,2,6.32455532,380.11,5062.08,1329.72,0,0,697.76,0,99.94998749,0,0,0,0,1,0,462.69,2,0,316.0696126,2,1053.04,0,1,0,20,0.00,0,47.53,0,0.00,0,0,0,0,305.49,551.89,0.00,52.41,2780.23,0,1.414213562,0,0,1,1.414213562,6,0,9.86,254.48,0.00,834.90,0,0,1,0,815.99,0,999.9499987,6.32455532,0.00,5.26,0,67.88,0,0,0.00,73.39,3535.04,0.00,6.32455532,174.81,0,0,0,3,3.605551275,99.94998749,6.32455532,6.32455532,20,0,17.99,1,0.00,31.60696126,20,0,1141.12,1418.71,2030.64,2755.67,0,26675.90,0,4906.24,0,0,6.32455532,3,3.10,0,668.92,15.94,1917.95,86.74,0,0,0.00,6.011892975,0,0,7,0,0,0.00,0,1306.79,0.00,2,0,0,0,0.00,5659.03,0.00,1325.74,20,6.32455532,6.32455532,0,3,7505.34,1992.46,56.73598759,539.60,0,0,10.02,4836.44,386.33,0,0,0,0,1664.86,3188.99,1,0.00,85.28,15,152.42
DF18,1,2,2746.21,0,0,0,0.00,0.00,0,0.44,0,0.00,316.0696126,0,0,0,0,0,3,20,3,0,0,1,0,0,6.32455532,20,154.86,5079.90,1574.76,0,0,926.01,0,99.94998749,0,0,0,0,1,0,620.42,0,0,316.0696126,0,1319.81,0,1,0,0,0.00,0,24.10,0,0.00,0,0,0,0,114.09,603.13,0.00,0.44,3830.89,3,0,0,0,1,3,2,0,94.68,72.93,0.00,1003.60,0,0,0,0,1436.88,0,316.0696126,20,0.00,0.29,0,28.23,6.32455532,0,24.60,18.97,4717.80,0.00,20,63.50,0,0,0,0,3,20,0,20,20,0,0.00,0,0.00,99.94998749,20,0,2638.69,2501.02,2307.91,3077.72,0,29340.50,0,4074.34,0,0,0,3,0.00,0,1274.15,78.84,1901.75,159.81,0,0,0.00,3,0,0,0,0,0,0.00,0,1892.53,0.00,6.32455532,0,0,0,0.00,5807.73,0.00,1039.53,0,316.0696126,20,0,31.60696126,6542.39,2718.30,3,795.89,0,0,12.75,5430.51,0.00,0,0,0,0,1756.46,3949.36,99.94998749,0.00,18.11,3,81.18
DF19,0,1,896.33,0,0,0,1.14,102.66,0,11.11,0,0.00,3162.119542,0,0,0,0,0,3,20,0,0,0,0,0,0,316.0696126,31.60696126,243.07,4912.72,1858.03,0,0,207.16,0,99.94998749,0,0,0,0,0,0,497.76,0,0,110.818421,3,1200.40,0,0,0,1,1.50,0,62.08,0,0.00,0,0,0,0,35.98,569.20,0.00,4.08,1758.97,0,0,0,0,0,0,5,0,4.70,270.91,0.00,672.85,0,0,0,0,1476.65,0,999.9499987,20,0.00,1.54,0,112.51,0,0,0.00,53.49,4536.16,0.00,20,156.09,0,0,0,0,0,99.94998749,0,20,0,0,1.12,0,0.00,99.94998749,20,0,295.05,1530.81,314.03,2901.61,0,30429.04,0,2596.07,0,0,20,0,1.82,0,568.35,17.81,2334.18,113.62,0,0,0.00,0,0,0,0,0,0,0.00,0,366.97,0.00,30.85755111,0,0,0,0.00,5623.59,0.00,547.41,0,999.9499987,20,0,279.4275177,5272.92,1970.19,0,686.29,0,0,6.42,5222.54,0.00,0,0,0,0,791.14,3873.85,31.60696126,0.00,8.74,3,213.55
DF26,0,0,0.00,0,0,0,0.00,0.00,0,0.00,0,0.00,20,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.21,48.63,22.70,0,0,0.00,0,2,0,0,0,0,0,0,10.10,0,0,3,0,10.80,0,0,0,0,0.00,0,0.00,0,0.00,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0.00,2.44,0.00,0.00,0,0,0,0,0.00,0,20,0,0.00,0.00,0,0.00,0,0,0.00,0.00,0.00,0.00,0,1.59,0,0,0,0,0,5,2,0,1,0,0.00,0,0.00,0,2,0,0.00,0.00,0.00,37.54,0,347.70,0,170.16,0,0,0,0,0.00,0,0.00,0.00,28.12,3.52,0,0,0.00,0,0,0,0,0,0,0.00,0,0.00,0.00,1,0,0,0,0.00,54.79,0.00,24.45,0,1,0,0,0,110.60,0.00,0,0.00,0,0,0.00,33.00,0.00,0,0,0,0,2.66,0.00,0,0.00,0.00,1,8.05
DF27,0,0,21.42,0,0,0,5.86,6.95,0,4.17,0,0.00,3162.119542,37.46112383,0,0,0,0,0,15,0,1,0,0,20,0,0,0,54.55,3292.39,1319.81,0,0,111.83,0,99.94998749,0,0,1,0,0,0,991.81,3,0,350.4386171,20,405.21,0,0,0,1,0.00,0,13.06,1,0.00,0,0,0,0,0.00,0.00,0.00,0.00,51.12,2,0,0,0,0,0,16.43167673,0,0.00,415.68,0.00,0.00,0,0,0,0,46.37,0,316.0696126,0,0.00,1.21,0,8.36,0,0,0.00,0.00,1713.65,0.00,20,292.24,0,0,0,0,1,99.94998749,316.0696126,20,20,0,0.00,0,0.00,3,20,0,20.62,38.61,0.00,307.79,0,27746.28,0,6622.20,0,0,0,12.281368,0.00,0,15.12,0.00,2108.45,33.09,0,0,0.00,6.011892975,0,0,0,0,0,0.00,0,14.77,0.00,20,0,0,0,0.00,4143.11,0.00,1314.19,0,3,37.83230363,0,8,7656.95,145.31,0,0.00,0,0,0.42,2155.51,0.00,0,0,0,0,147.11,494.11,0,0.00,0.00,20,152.36
