mean,var,sd,cv,iod
8.4025,25.20851503759398,5.020808205617297,0.5975374240544239,3.000120801855874
5.1152882205513786,3.8610470900870255,1.964954729780568,0.3841337271839523,0.7548053840983455
20.1875,8.849467418546366,2.9748054421333787,0.14735878351125095,0.4383637111354237
9.2925,8.001948621553883,2.8287715746510678,0.304414482071678,0.8611190337964899
4.6825,0.5931766917293235,0.7701796489971178,0.16448043758614367,0.12667948568698847
19.115,19.665939849624056,4.434629618088083,0.23199736427350684,1.0288223829256635
2.0385852090032155,1.1468934757805207,1.0709311256007645,0.5253305679208797,0.5625928564159968
11.3625,8.136434837092732,2.8524436606342873,0.2510401461504323,0.7160778734515055
5.6,0.776942355889725,0.8814433367436191,0.15740059584707486,0.13873970640887948
13.1,0.4611528822055134,0.6790823824879522,0.051838349808240626,0.03520251009202393
10.9275,8.0774373433584,2.8420832752328704,0.2600854061068744,0.7391843828284969
16.315,0.8478947368421046,0.9208119986414732,0.05643959538102808,0.05197025662532054
12.2325,5.878139097744361,2.4244873886544265,0.19820048139418978,0.4805345675654495
3.281578947368421,1.8123246771281771,1.3462260869290037,0.4102372999462882,0.5522721550190115
15.4925,31.689166666666665,5.629313161182869,0.3633573123242129,2.0454521004787263
4.385,6.061929824561402,2.462098662637507,0.5614820211259994,1.382424133309328
5.7,4.125313283208022,2.0310867246890325,0.3563310043314092,0.7237391724926354
16.9475,3.4984899749373413,1.870425078675257,0.1103658403112705,0.20643103554726897
8.0875,0.46600877192982443,0.6826483515909376,0.08440783327244977,0.05762086824480055
6.4625,1.066259398496241,1.0325983723095058,0.15978311370359857,0.1649917831328806
5.8175,4.009216791979948,2.0023028721899063,0.3441861404709766,0.6891648976329949
5.32,1.1304260651629068,1.0632149665815032,0.1998524373273502,0.21248610247423058
12.5075,4.6916729323308255,2.16602699252129,0.17317825245023305,0.3751087693248711
18.0875,8.275532581453636,2.8767225416180886,0.1590447846091549,0.4575277170119495
