mean,var,sd,cv,delta
28.1875,169.3858082706767,13.014830320471978,0.46172347034933847,0.08367975800280054
28.5125,563.8594924812029,23.745725772888115,0.8328180893603898,0.27663395654698303
26.9075,163.10169799498746,12.77112751463188,0.4746307726333506,0.08293012442683957
27.74,654.067568922306,25.574744747940418,0.9219446556575494,0.3263008474975041
26.6125,547.7817982456139,23.404738798918775,0.879464116445985,0.28047866364762614
28.2025,727.2095175438594,26.966822533325267,0.9561855343790538,0.3591390454337927
28.21,628.6274686716793,25.072444409583987,0.8887786036718889,0.3104032892184303
27.1325,85.55884085213034,9.249802206108535,0.3409122714865396,0.043275411958495436
28.3325,778.1773872180453,27.895831000671862,0.9845876996619382,0.38324054941374663
27.54,1385.136240601504,37.217418510712214,1.3513950076511334,0.6941130771879569
28.4925,246.76686090225567,15.708814751669067,0.5513315697699067,0.12111688279218787
27.1675,125.75382832080203,11.21400144109149,0.4127726673816689,0.0635545022738642
26.6625,363.9985902255638,19.078747082174022,0.7155648225850547,0.1861541540276255
26.575,165.9241854636591,12.881156216103394,0.484709547172282,0.08503397203354308
26.6575,538.406209273183,23.203581819908386,0.8704335297724238,0.275381608574375
27.665,47.17571428571428,6.868457926326278,0.24827247158237045,0.023574328130622074
26.8775,530.5087656641604,23.032775900098546,0.8569538052310871,0.26993093716194505
28.2725,236.2839536340852,15.371530621056747,0.5436919487507913,0.11651566607848879
28.3575,408.25031954887197,20.205205258766167,0.7125171562643451,0.20094993045627194
26.9275,418.45838972431085,20.456255515717213,0.7596789718955422,0.2126680647167206
28.3425,51.769617794486216,7.195110686743201,0.2538629509303414,0.025490311986980624
27.7725,497.99072055137873,22.315705692435063,0.803518073361601,0.24825825127119083
26.6175,93.41974310776939,9.665388926875597,0.3631215901897472,0.047827634612195566
28.3,45.67418546365916,6.75826793369863,0.2388080541942979,0.02250946743333735
28.5175,211.64881578947362,14.548155064800266,0.510148332245122,0.10382565024378386
28.1775,140.1664097744361,11.839189574224921,0.42016465528258085,0.06925975851967475
26.8875,379.70410401002505,19.485997639587897,0.7247232966838827,0.1931537896876252
27.2075,252.08465538847113,15.877174036599559,0.5835587259615753,0.12728321534042986
26.7375,191.20159774436084,13.827566587956134,0.5171600406902715,0.09760880258351588
27.255,1240.340827067669,35.21847280998523,1.2921839225824705,0.6255927464838928
27.9225,117.12430451127824,10.822398279091296,0.38758700972661103,0.058195983310511824
26.7125,245.17277568922324,15.657993986753961,0.5861672994573313,0.1252356002065114
26.59,758.6635588972429,27.543847931929243,1.0358724306855676,0.38866520511757513
28.4,408.36591478696744,20.20806558745709,0.711551605192151,0.20082516070647152
26.9775,67.4305701754386,8.211611910912412,0.30438743067046287,0.034229332756692786
26.95,482.40350877193,21.96368613807641,0.8149790774796443,0.2450368879789455
27.745,994.9924561403504,31.543501012733994,1.1369075874115695,0.4963261453865034
27.9475,518.180194235589,22.763571649360937,0.8145119115971352,0.25732903450816186
28.3225,114.42956766917297,10.69717568656199,0.3776917887390586,0.05636685737523722
26.745,714.3057393483709,26.726498823234795,0.9993082379224077,0.3645895904017756
27.4675,379.85357769423564,19.489832674865006,0.7095597588009468,0.19066213038083654
27.1725,42.39874060150377,6.511431532428469,0.23963314131671615,0.021425351585383997
28.07,838.9324310776943,28.964330323307912,1.031860716897325,0.41550333173723664
27.87,615.9730325814537,24.818804011907055,0.8905204166453913,0.30641413682689284
26.8525,357.49447994987486,18.907524426795668,0.7041252928701487,0.1820057578791755
28.2075,325.11222431077704,18.030868651032236,0.6392224993718776,0.16054235365753888
28.1275,61.53508145363407,7.844429963587799,0.2788882753030948,0.030438895868112555
28.565,1454.461929824561,38.13740853577444,1.335109698434253,0.7127825856969512
28.22,989.139448621554,31.450587412980923,1.1144786468100965,0.4883116202480027
26.8875,71.91463032581454,8.480249425919885,0.3153974681885592,0.036582652741222285
26.7675,414.1939285714285,20.351754926085086,0.7603158653622896,0.21129638013542648
26.635,201.23486215538867,14.185727410160844,0.532597237100088,0.10298206535686842
28.2475,669.4248057644107,25.873244979407023,0.9159481362742552,0.3302818789346029
28.2425,190.0087155388471,13.784364894286828,0.48807169670839434,0.09375686669689161
28.5225,564.9618984962408,23.768927163341655,0.8333395446872348,0.2771163924312292
27.3725,103.87342731829571,10.191831401583118,0.3723383469388298,0.0522503136738111
26.9625,53.509868421052616,7.315043979433932,0.2713043664138686,0.02717238914434239
27.465,88.01882205513783,9.381834684918395,0.34159237884283256,0.04418230134323389
28.385,135.87646616541358,11.656606116937022,0.41066077565393766,0.06684229434439422
26.71,100.95328320802005,10.047551105021563,0.37617188712173577,0.05157055887744637
27.93,99.0627568922306,9.953027523936152,0.35635615910977986,0.04921357929712515
27.865,798.658421052632,28.260545307064262,1.0141950585704025,0.3973342400073411
27.2175,316.8874122807017,17.801331755818207,0.6540399285686859,0.15996677429330977
26.5325,238.47011904761905,15.44247774962357,0.5820212098228049,0.12233776271817683
27.7925,382.9768859649123,19.569795245860707,0.7041394349504617,0.19083702616094714
28.5025,181.814530075188,13.48386183833059,0.4730764613044677,0.0892184711800523
26.8275,43.80224937343358,6.618326780496229,0.24669934882103173,0.022313531819101645
26.68,522.3885714285714,22.855821390371673,0.8566649696541107,0.26704557471089096
26.62,255.29383458646618,15.97791709161323,0.6002222799253655,0.1306936743688547
27.395,695.9889473684212,26.3816024412548,0.9630079372606242,0.349916569775947
26.615,668.538120300752,25.856104120705268,0.9714861589594315,0.3422885777458485
27.4325,1274.4214974937338,35.69904056825244,1.301341130711836,0.6401850665713624
28.02,50.931929824561415,7.1366609716702545,0.2546988212587528,0.025252836026781873
27.43,323.7143859649122,17.992064527588607,0.6559265230619251,0.16262191440384446
27.605,252.31476190476192,15.884418840636314,0.5754181793383921,0.12625434586818707
27.785,121.7180701754386,11.032591272019397,0.39707004758032743,0.06066207216388628
28.1675,134.21999373433584,11.58533528795502,0.4113015101785753,0.0663357936847672
26.7875,250.53869047619048,15.828414022769005,0.590888064312422,0.1277489625822035
26.885,419.7511528822056,20.487829384349276,0.762054282475331,0.21353809917208905
27.54,187.2916290726817,13.685453192082523,0.4969300360233306,0.09385471636402389
27.46,91.97834586466166,9.590534180360427,0.34925470431028505,0.04617506450702321
27.04,348.9758395989975,18.680895042770235,0.6908615030610294,0.17689023064382642
27.49,271.3081704260652,16.471434983815623,0.599179155468011,0.1361100607219542
27.301507537688444,1316.9819120792888,36.29024541222185,1.3292396166081626,0.6635410207902968
28.5375,244.6652568922306,15.641779211209657,0.5481131567659976,0.11997152325895231
27.095,67.3042355889724,8.203915869203707,0.30278338694237705,0.034071866580725786
27.0475,240.11553258145372,15.495661734222702,0.5729055082437453,0.1216894549387343
27.78,528.3324310776941,22.985483050779987,0.8274111969323249,0.26334043261026774
27.68,852.7193984962408,29.20135953164237,1.0549624108252302,0.4259725753716227
28.02,1348.094837092732,36.71641100506328,1.3103644184533647,0.6684062038669696
28.5125,25.939692982456144,5.093102490865086,0.17862700537887194,0.012726219913004426
26.8925,668.7929260651626,25.861031032523872,0.9616447348712047,0.34017199782193913
28.3675,216.0325250626566,14.698044940149577,0.5181297238089214,0.10631339078450167
27.46174142480211,178.49787103349112,13.360309541080667,0.4865062755639482,0.08960615491581515
26.6,46.01002506265665,6.78306900028716,0.25500259399575786,0.023565397688357463
28.0575,295.1721240601504,17.1805740317415,0.6123344571591018,0.146231469206772
26.945,44.06213032581456,6.63793117814689,0.24635112926876565,0.022383982502838053
27.2075,642.1297681704262,25.34027955983174,0.931371113106009,0.3242257702381143
27.605,458.4250375939849,21.410862607423944,0.7756153815404435,0.2293886921799453
28.17,119.77553884711774,10.944201151619872,0.38850554318849384,0.059193690841907544
27.5975,63.94535714285717,7.996584092151921,0.2897575538419031,0.03200263313605216
27.9975,121.39097117794488,11.017757084722138,0.3935264607455001,0.06021706122571247
26.8675,416.76184837092734,20.41474585614348,0.7598304961810172,0.21210469317038066
26.755,587.4886967418546,24.238166117548055,0.9059303351727922,0.29978960959579665
28.325,78.0745614035088,8.83598106627152,0.3119499052523043,0.03845669279992405
27.9225,163.09422932330833,12.770835106730818,0.4573671808301842,0.0810372286720907
27.23,1251.37052631579,35.37471591851714,1.2991081865044856,0.6315182498971575
26.8625,1257.0662593984969,35.45513022678801,1.3198745547431552,0.639840358522542
28.4775,176.36039473684207,13.280075102831386,0.466335707236639,0.08658776210611424
28.4875,174.57628446115288,13.212731907563738,0.46380805292018384,0.08569371032761437
28.3125,156.32565789473685,12.503025949534651,0.44160798055751527,0.07702090378981283
28.23,39.200100250626555,6.260998342966284,0.22178527605264908,0.019347878582415438
27.375,134.98684210526315,11.618383799189246,0.4244158465457259,0.06789709047333634
28.335,520.7396240601504,22.81972006971493,0.8053545110187023,0.25644267771337387
27.105,100.87115288220554,10.043463191658818,0.3705391326935553,0.05105283133653757
27.0375,826.8682644110277,28.75531715024245,1.0635346148956986,0.41915059313464836
27.2775,521.5944799498748,22.83844302814609,0.8372630566637739,0.26294179406905777
27.7475,81.67793859649123,9.037584776724987,0.32570807376250066,0.040740657127329785
27.67,404.08631578947364,20.10189831308162,0.726487109254847,0.201904742098791
27.875,139.5231829573935,11.811993183091221,0.42374863437098553,0.0693977952240457
27.7475,232.85588345864664,15.259616098010023,0.5499456202544382,0.11614766326237476
27.185,123.17872180451124,11.098590982846032,0.40826157744513636,0.06222795113747288
26.74,176.22295739348377,13.27489952479806,0.49644351252049596,0.08995683522314238
26.8075,557.0480639097744,23.601865687054794,0.8804202438517129,0.2839028635932938
28.06,58.99889724310777,7.681073964173745,0.2737374898137472,0.029227104615327345
26.5475,301.80224937343354,17.372456630351206,0.6543914353649574,0.15477195235221394
27.465,685.9336090225569,26.190334267102376,0.9535894508320545,0.3443141444940248
27.035,999.592756892231,31.616336867072867,1.1694594735370027,0.5067364444286379
28.09,387.52571428571423,19.68567281770461,0.7008071490816878,0.19184898129787856
27.4825,131.6187406015038,11.47252110922023,0.41744823466643244,0.06604176487354593
28.53,38.97654135338346,6.243119520991366,0.21882648163306573,0.01911515152082344
27.31,126.78586466165414,11.259922942083314,0.412300364045526,0.06386669869508213
28.385,98.8238345864662,9.94101778423448,0.3502208132546937,0.048614833945039064
28.26,269.5011528822056,16.416490272960466,0.5809090683991672,0.13293125272998962
27.4575,332.65483082706766,18.238827561744962,0.6642566716469075,0.16700917242866717
27.7975,532.1017481203007,23.06733075412716,0.8298347244941868,0.265116471883486
26.955,488.06313283208016,22.092150932674713,0.8195938019912712,0.24788267474948147
27.3825,407.3395426065164,20.182654498517195,0.7370639824164045,0.2048529307730429
26.57,46.06025062656643,6.786770264755278,0.2554298180186405,0.0236081096780711
27.415,335.76218045112785,18.323814571511246,0.6683864516327283,0.1687316856351654
26.8975,712.0821992481204,26.68486835733166,0.9920947432784333,0.3621479104324167
27.4,269.0275689223058,16.40205989875375,0.5986153247720346,0.13524138310224298
26.7275,371.97818922305754,19.286736095645047,0.7216064388979533,0.18994074109581408
27.9975,763.9373370927311,27.639416366716773,0.9872101568610331,0.3789578496154144
28.1625,392.1213972431078,19.802055379255656,0.7031355660632278,0.1938197935383095
27.925,1426.8916040100269,37.774218774317845,1.352702552347998,0.7089459888861799
26.9725,83.26991854636591,9.12523525978185,0.33831625766176104,0.04227469711235552
28.1325,199.9498182957393,14.140361321258354,0.5026343667025097,0.09889632389682895
27.315,475.0133082706765,21.794800028233258,0.7979059135359055,0.23925431418944537
27.77,868.488320802005,29.470125904074536,1.0612216746155756,0.43298264381910334
28.515,283.3882456140352,16.8341392893737,0.5903608377827003,0.1390252021294723
28.165,68.66944862155388,8.286703121359778,0.2942198871421899,0.033940458789549745
26.685,57.770200501253115,7.600671055982696,0.28482934442505886,0.029528666085604196
28.2325,698.1939285714286,26.423359524697624,0.9359199335764676,0.34458701907161493
27.3025,336.1212969924811,18.333611127993336,0.6714993545643563,0.16934568643050207
27.1225,983.6716729323314,31.36354050378132,1.156366135267078,0.4976534063414643
27.12,134.14596491228068,11.582139910754,0.42707005570626844,0.06787026806920288
27.055,787.5759147869675,28.063782973558062,1.0372863786197768,0.399070255823064
26.6675,1189.5257581453634,34.489502144063536,1.2933159142800614,0.608268121208382
27.87,45.266265664160436,6.728020932202904,0.24140728138510598,0.022517582730419934
27.28,72.64320802005014,8.523098498788462,0.3124302968764099,0.0366181819895952
27.9975,50.759392230576445,7.124562599246107,0.25447138491815724,0.025179643923006326
26.82,756.9048621553884,27.51190400818141,1.0257980614534457,0.38564714127474403
27.8875,363.859492481203,19.075101375384694,0.6840018422370128,0.18093124606165237
27.315,361.56969924812046,19.014986175333405,0.6961371471840895,0.18211513007967936
27.1525,170.41026942355893,13.05412844365946,0.4807707740966563,0.08615317529105786
27.4725,83.41778822055136,9.133333905018,0.33245368659634184,0.041865644447121396
27.4675,137.63302631578946,11.73171028945863,0.4271124161084419,0.0690829507712397
27.4975,1425.854630325815,37.76049033481709,1.3732335788641548,0.715202555527688
26.865,692.4428822055143,26.314309457128346,0.9795015617765995,0.35242916811827385
27.3775,165.00249999999997,12.845329890664543,0.46919294642186254,0.08298995737081095
28.47,57.2021052631579,7.563207339691138,0.26565533332248464,0.028089002751470873
26.5875,57.460996240601496,7.580303176034683,0.2851077828315819,0.0294391749594476
28.07,1417.2582456140356,37.646490482036114,1.3411646057013222,0.7019343884801686
27.3625,149.14395363408516,12.21245076281109,0.44632072225897085,0.07503933705055879
27.085,246.28849624060157,15.693581370757968,0.5794196555568754,0.124709175235526
27.7175,434.017738095238,20.83309237955897,0.7516223461552798,0.21663082726792504
27.8425,461.76209899749375,21.488650469433715,0.7717931388860093,0.22984156873822628
28.44,142.80340852130328,11.95003801338319,0.42018417768576616,0.0701679275568343
28.0825,495.28390350877186,22.254974803597776,0.7924855267016033,0.24523579697514644
26.8875,401.43843984962416,20.03592872440966,0.7451763356358777,0.20420994970651007
26.6325,665.4009461152883,25.795366756750877,0.968567230141777,0.34053970668316996
27.14,592.4715789473685,24.340739079727395,0.8968584775139055,0.29961842152906304
27.6025,298.2050062656641,17.26861332781715,0.6256177276629707,0.1492254653826369
27.465,457.7782205513785,21.39575239507549,0.7790188383424537,0.2297882977359134
28.435,1160.2564160401002,34.06253684093568,1.1979088039717136,0.5701643648063676
27.895,150.41501253132836,12.264379826608778,0.4396622988567406,0.07478240661006932
26.8775,1135.8972368421064,33.70307459034125,1.2539512451061763,0.5779618085604944
27.715,57.78824561403508,7.601858036956168,0.2742867774474533,0.028845391762740962
27.355,212.64057644110275,14.582200672090025,0.5330725889998181,0.10700490695279671
26.57,47.022656641604,6.857306806728426,0.25808456178880035,0.024101389381259206
27.115,543.1295989974938,23.305141042214135,0.8594925702457731,0.27482466315857695
28.195,566.2876942355889,23.79680008395223,0.8440078057794727,0.27971151066679606
26.5675,44.67212406015039,6.6837208245221005,0.25157507573245885,0.02289800255477833
27.4875,121.96475563909773,11.043765464690823,0.40177409603240827,0.06119081380962021
28.34,359.85904761904743,18.96995117597954,0.66937018969582,0.1771967599384017
26.645,1394.8811779448613,37.348108090569475,1.4016929289010875,0.7136606777777211
28.335,172.6293483709273,13.138848822135342,0.46369679979302425,0.08501279776443878
28.325,207.69862155388464,14.41175289664254,0.5087997492195071,0.10230479608824877
28.2825,855.9726253132835,29.2570098491504,1.0344562838911129,0.4220043599723612
27.795,1351.8977192982452,36.768161761206464,1.3228336665301839,0.6736121076677745
28.29,118.08110275689225,10.86651290694914,0.3841114495210018,0.058205996707947405
27.55,59.38596491228071,7.7062289683269025,0.279717929884824,0.029752524696188602
27.1175,312.3245050125313,17.672705084749513,0.6517084939522269,0.1580276748855208
28.2325,57.47212406015036,7.581037136180666,0.268521637693462,0.028364824011177563
26.79,87.29914786967423,9.343401300900771,0.34876451291156296,0.04451095210553095
27.95,428.25313283208004,20.69427777991008,0.740403498386765,0.21265948181586286
27.6775,758.0586403508771,27.53286473200486,0.9947742654504511,0.3787062848978778
26.8775,47.4661591478697,6.889568865166361,0.2563322059405213,0.024151504464251457
27.3575,20.029768170426063,4.47546290012844,0.16359180846672536,0.010078797805110602
27.4,29.53383458646617,5.434504079165474,0.1983395649330465,0.014846793039787141
26.8525,50.44184837092733,7.102242488885277,0.26449092221898435,0.02568069538546254
27.395,901.7032330827067,30.02837380016951,1.0961260741073011,0.45334182887413177
27.68,41.912380952380964,6.473977212840725,0.23388646000147129,0.020937162782653607
27.32,232.3835588972431,15.244131949614024,0.5579843319770873,0.11703338996252001
28.0125,1003.8319235588966,31.68330670177746,1.1310417385730465,0.4977967327066704
26.6275,143.28194862155388,11.970043801989776,0.4495368998963393,0.07333778162622066
27.375,651.7687969924812,25.529762963891404,0.9325940808727453,0.3278334709288724
26.885,282.05691729323297,16.794550225987983,0.6246810573177601,0.14348953555831773
27.115,632.3727067669174,25.14702182698614,0.9274210520739864,0.3199818541443505
27.73,116.94446115288218,10.81408623753677,0.3899778664816722,0.0583541480401744
27.725,130.86654135338347,11.439691488557875,0.41261285801831826,0.06530838879199852
28.3225,397.4070112781956,19.935069883955652,0.7038598246608051,0.19575870800630493
27.125,567.6535087719299,23.825480242209807,0.8783587186068131,0.28716731795182643
27.42,129.6176441102757,11.38497448878458,0.4152069470745653,0.06512979470942484
26.9325,1075.9428007518802,32.80156704719883,1.2179176477192548,0.5467493397150556
27.2075,192.53578320802004,13.875726402895815,0.5099963761056994,0.09721564970719561
27.035,487.03135338345874,22.06878685799151,0.8163043039760128,0.24689708347437453
26.7725,1002.6172869674185,31.66413249983992,1.1827110841288606,0.5114133416665263
28.48,268.87679197994987,16.39746297388562,0.5757536156560962,0.13200361569912766
27.04,190.16380952380948,13.789989467864341,0.5099848175985333,0.09639097126445302
26.595,766.7929573934839,27.691026658350605,1.0412117562831587,0.3927828145252367
27.7475,464.3997431077695,21.54993603488812,0.7766442394770022,0.23164089384580092
28.5225,96.60099624060152,9.828580581172519,0.34459043145490464,0.0473832300102205
27.69,834.7557894736841,28.892140617712702,1.0434142512716758,0.41690597801502793
28.4775,601.5032518796994,24.5255632326701,0.8612259935974049,0.29532038957799694
27.9075,482.22951754385974,21.95972489681644,0.7868753882223932,0.23968605684973318
27.1275,923.7656578947367,30.39351341807552,1.1203949283227543,0.4672920276856344
26.555,520.7538596491228,22.820031981772566,0.8593497262953329,0.26700780499131327
28.275,47.733709273182946,6.9089586243646695,0.2443486692967169,0.023537049091524334
27.3,153.7944862155388,12.401390495244426,0.4542633881041914,0.07748965149343671
27.9475,1058.195231829574,32.52991287768189,1.163965037219139,0.5255012838334041
28.2225,353.14585839599,18.792175456715754,0.6658579309669856,0.17432926847518126
27.675,192.79135338345858,13.884932602769759,0.5017139151858991,0.09631889247463467
27.845,100.95335839599002,10.047554846627612,0.36083874471638044,0.0502466506593596
27.9825,100.64380325814537,10.032138518688095,0.35851473308989884,0.04994160396220857
28.2525,89.753126566416,9.473812673175251,0.3353265259065658,0.044277789341586146
28.2075,100.12475563909777,10.006235837671316,0.3547367132029182,0.04944220096233968
28.0675,716.7648558897237,26.772464509075807,0.9538599629135408,0.3550159108015311
28.4075,278.21698621553895,16.679837715503677,0.587163168723178,0.13679905530360742
26.6025,167.37292606516294,12.937268879681017,0.486317785158576,0.08571986712854585
26.855,120.01401002506269,10.955090598669766,0.4079348575188891,0.06109731796397392
26.63,982.1284210526314,31.338928205231134,1.1768279461220854,0.5026649381685927
28.0675,86.91523182957395,9.322833894775448,0.33215761627417645,0.04304939051762012
27.0175,89.57112155388474,9.464202108676924,0.3502989584038836,0.045425960206808
27.73,70.64370927318295,8.404981217895907,0.3031006569742484,0.0352505234398847
27.8875,110.49107142857137,10.511473323401024,0.3769241890955096,0.05494232703930682
26.8025,245.34686090225563,15.663551988685569,0.5844063795797246,0.1250572725716934
28.205,618.7297994987472,24.87427987899845,0.8819102953021964,0.30554890331523094
26.535,389.65791979949876,19.739754805961972,0.7439138800061041,0.19988671596096522
28.235,555.1275939849622,23.561145854668492,0.8344659413730651,0.27396326559526274
27.9575,904.2513220551382,30.070771889912272,1.0755887289604675,0.448954205030793
28.07,579.9098746867169,24.08131795991899,0.8579023142115778,0.287215604157922
27.1025,240.8290664160402,15.518668319673573,0.5725917653232571,0.12189528706235458
27.01,186.60140350877194,13.660212425462934,0.505746480024544,0.09465138170386926
28.495,19.79947368421053,4.449659951525569,0.156155815108811,0.009717366291692994
28.38,44.000601503759384,6.63329492060766,0.23373132207919872,0.02164770722612206
27.32,908.3935839598998,30.13956841031238,1.1032052858825907,0.4574866701221321
28.4225,152.04911654135333,12.330819783832434,0.4338400838713144,0.07473862441716916
27.1175,233.1014473684211,15.267660179884182,0.5630187214855419,0.11794297004842194
27.29,102.46205513784464,10.122354229024227,0.37091807361759715,0.05163752071385784
28.3675,1261.6415476190473,35.51959385492812,1.2521228114894905,0.6208759113614271
27.0875,1358.2254072681708,36.85410977446302,1.3605578135473197,0.6877030278069785
27.5475,149.43132205513785,12.224210488008534,0.4437502672840924,0.07486969630296805
26.845,222.56238095238103,14.918524757910248,0.555728245777994,0.11332985569419773
26.5625,327.92590852130326,18.108724651982072,0.6817402221922663,0.16810820041342406
27.7325,101.79041979949874,10.089123837058336,0.36380145450494317,0.05078960703777377
26.89,399.9628070175437,19.999070153823244,0.7437363389298343,0.2034473426098402
28.09,501.9968922305763,22.405287149031953,0.7976250320054095,0.24851923069582812
27.4975,174.47117167919802,13.20875360051803,0.48036198201720265,0.08751398999374785
26.5725,62.977186716791984,7.935816701310079,0.2986477260818545,0.03227692094172699
28.2025,441.7959837092732,21.018943448928948,0.7452865330707897,0.21818497150824534
28.4475,117.71152255639093,10.849494115229103,0.3813865582293383,0.05782958274185651
27.985,77.69902255639097,8.81470490466873,0.31497962853917205,0.03855380790883809
26.535,617.11656641604,24.841830979540134,0.9361911053152491,0.31656845032042846
26.735,44.51606516290727,6.672036058273911,0.24956184994478817,0.022726890897443112
28.1925,47.36385338345866,6.8821401746447055,0.24411244744682825,0.023396108786751538
28.515,143.93962406015038,11.997484072094048,0.4207429097700876,0.07061420379678435
27.585,292.58423558897243,17.105093849171727,0.6200867808291364,0.14647024208676598
28.215,158.13912280701754,12.575337880431585,0.44569689457492767,0.07807744015516906
27.5075,210.42600877192982,14.506067998321592,0.5273495591501078,0.10552496553321211
28.5575,135.4803947368421,11.63960457819947,0.4075848578551859,0.06640482314443087
27.15,70.96992481203007,8.42436495007369,0.31028968508558713,0.035881860636985896
27.48,121.18255639097744,11.008294890262407,0.4005929727169726,0.06080868139320571
27.255,182.4861904761905,13.508744963030077,0.495642816475145,0.0920408605474006
27.8725,617.7155325814537,24.853883651885347,0.891699117477275,0.30726402715010276
27.6975,55.94585839598997,7.479696410683389,0.2700495138797144,0.02793663261537144
27.0125,700.5838032581456,26.468543655784043,0.9798627915144487,0.3553422308460846
27.0425,47.86034461152882,6.918117129069789,0.2558238746073695,0.024258226076088744
27.1325,368.0250062656643,19.183977853033095,0.707047926030889,0.18614597391168292
28.495,323.3934586466166,17.983143736472122,0.6310982185110413,0.1587179914036158
27.3975,960.9719235588972,30.999547150868143,1.1314735706129444,0.4831124038728295
26.8525,46.131071428571424,6.79198582364329,0.25293681495738907,0.023486014716402784
26.81,530.5653132832078,23.03400341415291,0.8591571583048456,0.270389792563024
26.805,108.29270676691726,10.406378177200619,0.38822526309272964,0.055195285274761266
27.19,65.31719298245612,8.081905281705305,0.2972381493823209,0.032993415319561736
28.0475,162.230820802005,12.736986331232558,0.45412198346492766,0.08038838811861994
27.4875,42.661497493734345,6.5315769530592185,0.23761989824681104,0.021403656624404722
26.7125,68.9421992481203,8.303143937576916,0.31083365231921073,0.035216053977133156
26.6725,427.16816416040103,20.668046936283094,0.7748822546174184,0.2184078661965248
27.935,181.05842105263162,13.455795073225202,0.4816823008135029,0.08993850454653593
27.875,229.66353383458647,15.154653867198236,0.5436647127246004,0.11423293644576893
27.25,33.18546365914787,5.760682568858301,0.2114011951874606,0.016739727562229766
27.6975,725.8105200501253,26.940870810909683,0.9726824013325998,0.36243436830465026
27.35,125.18045112781957,11.188406996879385,0.40908252273782025,0.06300043716037024
27.5575,38.60320175438598,6.213147491761802,0.22546121715546774,0.019337043805211823
29.315,200.03586466165424,14.143403574163266,0.48246302487338444,0.09653631280180867
29.4425,121.64580827067665,11.029315856873293,0.37460527661962445,0.0585570622186051
29.775,873.2725563909771,29.551185363551443,0.9924831356356488,0.41764404572969505
28.6875,58.27052005012531,7.633512956046208,0.26609195489485693,0.028483314779169898
28.6475,270.3140288220551,16.441229541067027,0.573914985289014,0.13224299092806538
28.9475,465.3531265664159,21.57204502513417,0.7452127135377552,0.2262518871220417
29.6425,223.79919172932333,14.959919509453362,0.5046780639100401,0.10730829285123775
30.14,150.6319799498747,12.273222068791663,0.4072071024814752,0.07153941020246708
29.22,330.3173934837093,18.17463599315566,0.6219930182462581,0.1597131491510309
30.495,253.84959899749379,15.932658252705158,0.5224678882670981,0.11976551775803493
29.335,185.00528822055134,13.601664906199952,0.4636667770990268,0.08924701238574498
30.3775,987.1077631578953,31.41827116755305,1.0342612515036804,0.4667269985685003
29.895,293.738320802005,17.138795780392652,0.573299741775971,0.14015643955852233
29.9775,275.06465538847124,16.58507327051862,0.5532507137192435,0.1310393605484005
30.1675,504.56084586466164,22.462431877796796,0.7445904326774441,0.23950613068236606
29.0975,865.0155325814536,29.411146400326757,1.0107791528594126,0.41928244622046384
30.415,1489.9376190476194,38.599710090201704,1.2691011043959133,0.7039869900817283
29.2375,31.710369674185472,5.631196113987283,0.19260183374047996,0.015327026288022827
29.6425,202.6763847117795,14.236445648819073,0.4802714227483874,0.0971802296363348
28.8975,56.929317042606534,7.545151889962622,0.26110050661692613,0.027707084574675973
28.6175,657.8006954887219,25.647625533150663,0.8962217361107946,0.32201112993296443
28.7375,295.87327694235586,17.20096732577432,0.5985547568777493,0.14447599811599313
30.215,977.241879699248,31.260868185308738,1.034614204378909,0.4634654763306893
29.79,474.6024060150375,21.785371376569127,0.7312981328153451,0.22691356516698283
29.825,104.00438596491225,10.198254064540276,0.34193643133412494,0.04969226363616155
30.545,879.4766666666667,29.655971855035652,0.970894478802935,0.4145535863161666
30.2075,50.60595864661654,7.11378651961222,0.23549736057642043,0.024003695942584058
28.9225,280.07167293233084,16.735342032128617,0.5786270907469485,0.1362389261398573
29.1025,106.85914160401,10.337269542969748,0.3552021146970105,0.05179054271103853
29.2975,89.21703634085212,9.445477030878436,0.32239873814757014,0.043070752462176946
29.74,572.0826065162908,23.9182483998367,0.8042450706064795,0.2737849896542838
29.395,1114.966390977444,33.39111245492495,1.1359453122954568,0.5372208436442523
30.485,74.93210526315791,8.656333245847106,0.28395385421837316,0.035359263303703176
28.6425,392.80671052631567,19.81935191993713,0.6919560764576113,0.19218892187159478
29.2025,258.02656015037593,16.063205164299433,0.5500626714938595,0.12480341177906713
29.9175,1494.0207456140347,38.65256454123109,1.2919717403269353,0.7125604976767883
29.275,754.0845864661657,27.460600621001824,0.9380222244577908,0.36420860628432833
29.82,142.84972431077693,11.951975749254888,0.4008040157362471,0.06825876141754915
29.26,852.313182957394,29.194403281406423,0.9977581435887362,0.4117748603511024
29.07,748.2908270676689,27.354904991018866,0.9410012036814196,0.3629070706772822
29.75,537.8621553884711,23.191855367530884,0.7795581636144835,0.2573580096957307
28.8025,201.6626503759399,14.200797526052538,0.4930404487823119,0.09834007634132784
29.4175,637.9631015037593,25.25793145734146,0.8586022421123977,0.30725061566811374
29.9325,215.30119674185462,14.673145427680277,0.4902078151734829,0.10265658917224005
29.775,252.30513784461147,15.88411589748109,0.5334715666660316,0.12066534984598157
29.7825,335.002700501253,18.303078989646878,0.6145581797917192,0.16019235815090888
30.1475,126.88796365914791,11.264455764001557,0.37364477200436375,0.06025417852895178
29.2375,241.59006892230576,15.543167917844347,0.5316175431498708,0.11677118164635653
